country_code,country,area_type_code,area_type,year,value
BTN,Bhutan,_T,Total,2008,64.95538449
BTN,Bhutan,_T,Total,2009,64.78265275
BTN,Bhutan,_T,Total,2010,64.55864346
BTN,Bhutan,_T,Total,2011,64.29753151
BTN,Bhutan,_T,Total,2012,63.99818885
BTN,Bhutan,_T,Total,2013,63.66085999
BTN,Bhutan,_T,Total,2014,63.28595222
BTN,Bhutan,_T,Total,2015,62.87392457
BTN,Bhutan,_T,Total,2016,62.90754042
BTN,Bhutan,_T,Total,2017,63.47546086
BTN,Bhutan,_T,Total,2018,64.04963687
BTN,Bhutan,_T,Total,2019,64.63002626
BTN,Bhutan,_T,Total,2020,65.2166584
BTN,Bhutan,URB,Urban area,2000,79.50784452
BTN,Bhutan,URB,Urban area,2001,79.50784452
BTN,Bhutan,URB,Urban area,2002,78.52018413
BTN,Bhutan,URB,Urban area,2003,77.53252373
BTN,Bhutan,URB,Urban area,2004,76.54486334
BTN,Bhutan,URB,Urban area,2005,75.55720295
BTN,Bhutan,URB,Urban area,2006,74.56954256
BTN,Bhutan,URB,Urban area,2007,73.58188217
BTN,Bhutan,URB,Urban area,2008,72.59422177
BTN,Bhutan,URB,Urban area,2009,70.86836966
BTN,Bhutan,URB,Urban area,2010,69.13550618
BTN,Bhutan,URB,Urban area,2011,67.39563134
BTN,Bhutan,URB,Urban area,2012,65.64874512
BTN,Bhutan,URB,Urban area,2013,63.89484754
BTN,Bhutan,URB,Urban area,2014,62.13393859
BTN,Bhutan,URB,Urban area,2015,60.36601828
BTN,Bhutan,URB,Urban area,2016,59.81417047
BTN,Bhutan,URB,Urban area,2017,60.63008008
BTN,Bhutan,URB,Urban area,2018,61.44860324
BTN,Bhutan,URB,Urban area,2019,62.26973993
BTN,Bhutan,URB,Urban area,2020,63.09349017
BOL,Bolivia,_T,Total,2000,27.98748229
BOL,Bolivia,_T,Total,2001,28.91301607
BOL,Bolivia,_T,Total,2002,29.82490728
BOL,Bolivia,_T,Total,2003,30.73120179
BOL,Bolivia,_T,Total,2004,31.63453919
BOL,Bolivia,_T,Total,2005,32.53443214
BOL,Bolivia,_T,Total,2006,33.43165522
BOL,Bolivia,_T,Total,2007,34.72125995
BOL,Bolivia,_T,Total,2008,36.02920376
BOL,Bolivia,_T,Total,2009,37.35459872
BOL,Bolivia,_T,Total,2010,38.6975507
BOL,Bolivia,_T,Total,2011,40.05816061
BOL,Bolivia,_T,Total,2012,41.43604754
BOL,Bolivia,_T,Total,2013,42.81789635
BOL,Bolivia,_T,Total,2014,44.20886732
BOL,Bolivia,_T,Total,2015,45.61717777
BOL,Bolivia,_T,Total,2016,47.04296958
BOL,Bolivia,_T,Total,2017,48.48564858
BOL,Bolivia,_T,Total,2018,49.94654184
BOL,Bolivia,_T,Total,2019,51.4255202
BOL,Bolivia,_T,Total,2020,52.92221398
BOL,Bolivia,URB,Urban area,2000,38.12393867
BOL,Bolivia,URB,Urban area,2001,38.81252561
BOL,Bolivia,URB,Urban area,2002,39.50111256
BOL,Bolivia,URB,Urban area,2003,40.18969951
BOL,Bolivia,URB,Urban area,2004,40.87828646
BOL,Bolivia,URB,Urban area,2005,41.5668734
BOL,Bolivia,URB,Urban area,2006,42.25546035
BOL,Bolivia,URB,Urban area,2007,43.41764174
BOL,Bolivia,URB,Urban area,2008,44.59501085
BOL,Bolivia,URB,Urban area,2009,45.78756766
BOL,Bolivia,URB,Urban area,2010,46.99531219
BOL,Bolivia,URB,Urban area,2011,48.21824444
BOL,Bolivia,URB,Urban area,2012,49.4563644
BOL,Bolivia,URB,Urban area,2013,50.70967207
BOL,Bolivia,URB,Urban area,2014,51.97816746
BOL,Bolivia,URB,Urban area,2015,53.26185056
BOL,Bolivia,URB,Urban area,2016,54.56072137
BOL,Bolivia,URB,Urban area,2017,55.8747799
BOL,Bolivia,URB,Urban area,2018,57.20402614
BOL,Bolivia,URB,Urban area,2019,58.5484601
BOL,Bolivia,URB,Urban area,2020,59.90808177
BIH,Bosnia and Herzegovina,URB,Urban area,2000,6.451039657
BIH,Bosnia and Herzegovina,URB,Urban area,2001,6.258206813
BIH,Bosnia and Herzegovina,URB,Urban area,2002,6.065373968
BIH,Bosnia and Herzegovina,URB,Urban area,2003,5.872541124
BIH,Bosnia and Herzegovina,URB,Urban area,2004,5.67970828
BIH,Bosnia and Herzegovina,URB,Urban area,2005,5.485950161
BIH,Bosnia and Herzegovina,URB,Urban area,2006,5.292257079
BIH,Bosnia and Herzegovina,URB,Urban area,2007,5.098629033
BIH,Bosnia and Herzegovina,URB,Urban area,2008,4.905066024
BIH,Bosnia and Herzegovina,URB,Urban area,2009,4.711568051
BIH,Bosnia and Herzegovina,URB,Urban area,2010,6.988779402
BIH,Bosnia and Herzegovina,URB,Urban area,2011,9.382566142
BIH,Bosnia and Herzegovina,URB,Urban area,2012,11.78832159
BIH,Bosnia and Herzegovina,URB,Urban area,2013,14.27709561
BIH,Bosnia and Herzegovina,URB,Urban area,2014,16.82460093
BIH,Bosnia and Herzegovina,URB,Urban area,2015,19.42881152
BIH,Bosnia and Herzegovina,URB,Urban area,2016,22.0330221
BIH,Bosnia and Herzegovina,URB,Urban area,2017,24.63723268
BIH,Bosnia and Herzegovina,URB,Urban area,2018,27.24144327
BIH,Bosnia and Herzegovina,URB,Urban area,2019,29.84565385
BIH,Bosnia and Herzegovina,URB,Urban area,2020,29.84565385
BRA,Brazil,_T,Total,2000,35.74204341
BRA,Brazil,_T,Total,2001,36.16762407
BRA,Brazil,_T,Total,2002,36.58589826
BRA,Brazil,_T,Total,2003,37.00214532
BRA,Brazil,_T,Total,2004,37.41623629
BRA,Brazil,_T,Total,2005,37.82821516
BRA,Brazil,_T,Total,2006,38.23827901
BRA,Brazil,_T,Total,2007,38.64646748
BRA,Brazil,_T,Total,2008,39.0528122
BRA,Brazil,_T,Total,2009,39.4570433
BRA,Brazil,_T,Total,2010,39.85950934
BRA,Brazil,_T,Total,2011,40.26155659
BRA,Brazil,_T,Total,2012,41.15432283
BRA,Brazil,_T,Total,2013,42.06269659
BRA,Brazil,_T,Total,2014,42.98721103
BRA,Brazil,_T,Total,2015,43.92766119
BRA,Brazil,_T,Total,2016,44.88398291
BRA,Brazil,_T,Total,2017,45.85641823
BRA,Brazil,_T,Total,2018,46.84473257
BRA,Brazil,_T,Total,2019,47.8493132
BRA,Brazil,_T,Total,2020,48.706315
BRA,Brazil,URB,Urban area,2000,39.03270229
BRA,Brazil,URB,Urban area,2001,39.34517233
BRA,Brazil,URB,Urban area,2002,39.65808999
BRA,Brazil,URB,Urban area,2003,39.97145529
BRA,Brazil,URB,Urban area,2004,40.2852682
BRA,Brazil,URB,Urban area,2005,40.59952875
BRA,Brazil,URB,Urban area,2006,40.91423692
BRA,Brazil,URB,Urban area,2007,41.22939271
BRA,Brazil,URB,Urban area,2008,41.54499613
BRA,Brazil,URB,Urban area,2009,41.86104718
BRA,Brazil,URB,Urban area,2010,42.17754585
BRA,Brazil,URB,Urban area,2011,42.49449214
BRA,Brazil,URB,Urban area,2012,43.36075687
BRA,Brazil,URB,Urban area,2013,44.24426671
BRA,Brazil,URB,Urban area,2014,45.14505931
BRA,Brazil,URB,Urban area,2015,46.06317235
BRA,Brazil,URB,Urban area,2016,46.99864347
BRA,Brazil,URB,Urban area,2017,47.95151032
BRA,Brazil,URB,Urban area,2018,48.92181056
BRA,Brazil,URB,Urban area,2019,49.90958186
BRA,Brazil,URB,Urban area,2020,50.6743835
BGR,Bulgaria,RUR,Rural area,2000,44.5426383
BGR,Bulgaria,RUR,Rural area,2001,44.1534601
BGR,Bulgaria,RUR,Rural area,2002,43.7642819
BGR,Bulgaria,RUR,Rural area,2003,43.3751037
BGR,Bulgaria,RUR,Rural area,2004,42.98592549
BGR,Bulgaria,RUR,Rural area,2005,42.59674729
BGR,Bulgaria,RUR,Rural area,2006,42.20756909
BGR,Bulgaria,RUR,Rural area,2007,41.81839089
BGR,Bulgaria,RUR,Rural area,2008,41.42921268
BGR,Bulgaria,RUR,Rural area,2009,42.063793
BGR,Bulgaria,RUR,Rural area,2010,43.42905243
BGR,Bulgaria,RUR,Rural area,2011,45.03944264
BGR,Bulgaria,RUR,Rural area,2012,46.72041406
BGR,Bulgaria,RUR,Rural area,2013,48.47196669
BGR,Bulgaria,RUR,Rural area,2014,50.29410052
BGR,Bulgaria,RUR,Rural area,2015,52.18681556
BGR,Bulgaria,RUR,Rural area,2016,54.1501118
BGR,Bulgaria,RUR,Rural area,2017,56.18398926
BGR,Bulgaria,RUR,Rural area,2018,57.48762658
BGR,Bulgaria,RUR,Rural area,2019,58.79126324
BGR,Bulgaria,RUR,Rural area,2020,60.09489924
BGR,Bulgaria,_T,Total,2000,50.98889339
BGR,Bulgaria,_T,Total,2001,50.83995755
BGR,Bulgaria,_T,Total,2002,50.70176125
BGR,Bulgaria,_T,Total,2003,50.56548615
BGR,Bulgaria,_T,Total,2004,50.43131257
BGR,Bulgaria,_T,Total,2005,50.29901878
BGR,Bulgaria,_T,Total,2006,50.16856971
BGR,Bulgaria,_T,Total,2007,50.04006087
BGR,Bulgaria,_T,Total,2008,49.91346259
BGR,Bulgaria,_T,Total,2009,51.41793406
BGR,Bulgaria,_T,Total,2010,53.13918148
BGR,Bulgaria,_T,Total,2011,54.93685786
BGR,Bulgaria,_T,Total,2012,56.76194021
BGR,Bulgaria,_T,Total,2013,58.61381858
BGR,Bulgaria,_T,Total,2014,60.58086782
BGR,Bulgaria,_T,Total,2015,62.62218021
BGR,Bulgaria,_T,Total,2016,64.69305504
BGR,Bulgaria,_T,Total,2017,66.79304934
BGR,Bulgaria,_T,Total,2018,68.60083817
BGR,Bulgaria,_T,Total,2019,70.4127472
BGR,Bulgaria,_T,Total,2020,72.22877412
BGR,Bulgaria,URB,Urban area,2000,53.89873226
BGR,Bulgaria,URB,Urban area,2001,53.82077646
BGR,Bulgaria,URB,Urban area,2002,53.74282066
BGR,Bulgaria,URB,Urban area,2003,53.66486486
BGR,Bulgaria,URB,Urban area,2004,53.58690906
BGR,Bulgaria,URB,Urban area,2005,53.50895325
BGR,Bulgaria,URB,Urban area,2006,53.43099745
BGR,Bulgaria,URB,Urban area,2007,53.35304165
BGR,Bulgaria,URB,Urban area,2008,53.27508585
BGR,Bulgaria,URB,Urban area,2009,55.06233539
BGR,Bulgaria,URB,Urban area,2010,56.85901151
BGR,Bulgaria,URB,Urban area,2011,58.66511422
BGR,Bulgaria,URB,Urban area,2012,60.48064352
BGR,Bulgaria,URB,Urban area,2013,62.3055994
BGR,Bulgaria,URB,Urban area,2014,64.26100717
BGR,Bulgaria,URB,Urban area,2015,66.29056875
BGR,Bulgaria,URB,Urban area,2016,68.3342702
BGR,Bulgaria,URB,Urban area,2017,70.39211154
BGR,Bulgaria,URB,Urban area,2018,72.30366177
BGR,Bulgaria,URB,Urban area,2019,74.215212
BGR,Bulgaria,URB,Urban area,2020,76.12676222
CAN,Canada,RUR,Rural area,2000,77.36184551
CAN,Canada,RUR,Rural area,2001,77.36184551
CAN,Canada,RUR,Rural area,2002,77.36184551
CAN,Canada,RUR,Rural area,2003,77.80434843
CAN,Canada,RUR,Rural area,2004,78.24685136
CAN,Canada,RUR,Rural area,2005,78.66348538
CAN,Canada,RUR,Rural area,2006,79.05348712
CAN,Canada,RUR,Rural area,2007,79.44262314
CAN,Canada,RUR,Rural area,2008,79.83089051
CAN,Canada,RUR,Rural area,2009,80.2182863
CAN,Canada,RUR,Rural area,2010,80.60480756
CAN,Canada,RUR,Rural area,2011,80.99045138
CAN,Canada,RUR,Rural area,2012,81.3752148
CAN,Canada,RUR,Rural area,2013,81.7590949
CAN,Canada,RUR,Rural area,2014,82.14208876
CAN,Canada,RUR,Rural area,2015,82.52419342
CAN,Canada,RUR,Rural area,2016,82.90540597
CAN,Canada,RUR,Rural area,2017,83.28572346
CAN,Canada,RUR,Rural area,2018,83.69421783
CAN,Canada,RUR,Rural area,2019,84.10229814
CAN,Canada,RUR,Rural area,2020,84.10229814
CAN,Canada,_T,Total,2000,77.57492526
CAN,Canada,_T,Total,2001,77.5758104
CAN,Canada,_T,Total,2002,77.57602197
CAN,Canada,_T,Total,2003,78.02877775
CAN,Canada,_T,Total,2004,78.48155771
CAN,Canada,_T,Total,2005,78.8857635
CAN,Canada,_T,Total,2006,79.28068911
CAN,Canada,_T,Total,2007,79.67517216
CAN,Canada,_T,Total,2008,80.06894984
CAN,Canada,_T,Total,2009,80.46202275
CAN,Canada,_T,Total,2010,80.85439848
CAN,Canada,_T,Total,2011,81.24600912
CAN,Canada,_T,Total,2012,81.636549
CAN,Canada,_T,Total,2013,82.02636889
CAN,Canada,_T,Total,2014,82.41547978
CAN,Canada,_T,Total,2015,82.80387768
CAN,Canada,_T,Total,2016,83.1915656
CAN,Canada,_T,Total,2017,83.5785755
CAN,Canada,_T,Total,2018,83.97367373
CAN,Canada,_T,Total,2019,84.36813002
CAN,Canada,_T,Total,2020,84.36839322
CAN,Canada,URB,Urban area,2000,77.62994142
CAN,Canada,URB,Urban area,2001,77.62994142
CAN,Canada,URB,Urban area,2002,77.62994142
CAN,Canada,URB,Urban area,2003,78.08500389
CAN,Canada,URB,Urban area,2004,78.54006635
CAN,Canada,URB,Urban area,2005,78.94090697
CAN,Canada,URB,Urban area,2006,79.33673547
CAN,Canada,URB,Urban area,2007,79.73187612
CAN,Canada,URB,Urban area,2008,80.12633012
CAN,Canada,URB,Urban area,2009,80.52009865
CAN,Canada,URB,Urban area,2010,80.91318292
CAN,Canada,URB,Urban area,2011,81.30558411
CAN,Canada,URB,Urban area,2012,81.69730343
CAN,Canada,URB,Urban area,2013,82.08834207
CAN,Canada,URB,Urban area,2014,82.47870121
CAN,Canada,URB,Urban area,2015,82.86838207
CAN,Canada,URB,Urban area,2016,83.25738583
CAN,Canada,URB,Urban area,2017,83.64571368
CAN,Canada,URB,Urban area,2018,84.03748473
CAN,Canada,URB,Urban area,2019,84.42854698
CAN,Canada,URB,Urban area,2020,84.42854698
CAF,Central African Republic,RUR,Rural area,2000,9.322319406
CAF,Central African Republic,RUR,Rural area,2001,9.320484162
CAF,Central African Republic,RUR,Rural area,2002,9.318648919
CAF,Central African Republic,RUR,Rural area,2003,9.316655104
CAF,Central African Republic,RUR,Rural area,2004,9.314355005
CAF,Central African Republic,RUR,Rural area,2005,9.101274155
CAF,Central African Republic,RUR,Rural area,2006,8.888297431
CAF,Central African Republic,RUR,Rural area,2007,8.675424834
CAF,Central African Republic,RUR,Rural area,2008,8.462656363
CAF,Central African Republic,RUR,Rural area,2009,8.249992019
CAF,Central African Republic,RUR,Rural area,2010,8.037431801
CAF,Central African Republic,RUR,Rural area,2011,7.824975711
CAF,Central African Republic,RUR,Rural area,2012,7.612623746
CAF,Central African Republic,RUR,Rural area,2013,7.400375909
CAF,Central African Republic,RUR,Rural area,2014,7.188232198
CAF,Central African Republic,RUR,Rural area,2015,6.976192614
CAF,Central African Republic,RUR,Rural area,2016,6.764257156
CAF,Central African Republic,RUR,Rural area,2017,6.552425825
CAF,Central African Republic,RUR,Rural area,2018,6.340698621
CAF,Central African Republic,RUR,Rural area,2019,6.129075543
CAF,Central African Republic,RUR,Rural area,2020,5.917556592
CAF,Central African Republic,_T,Total,2000,19.6758589
CAF,Central African Republic,_T,Total,2001,19.63079212
CAF,Central African Republic,_T,Total,2002,19.5857164
CAF,Central African Republic,_T,Total,2003,19.54025698
CAF,Central African Republic,_T,Total,2004,19.49432394
CAF,Central African Republic,_T,Total,2005,19.09000526
CAF,Central African Republic,_T,Total,2006,18.69190459
CAF,Central African Republic,_T,Total,2007,18.29993339
CAF,Central African Republic,_T,Total,2008,17.91349252
CAF,Central African Republic,_T,Total,2009,17.53225618
CAF,Central African Republic,_T,Total,2010,17.15613616
CAF,Central African Republic,_T,Total,2011,16.78457431
CAF,Central African Republic,_T,Total,2012,16.41748307
CAF,Central African Republic,_T,Total,2013,16.0545444
CAF,Central African Republic,_T,Total,2014,15.6952343
CAF,Central African Republic,_T,Total,2015,15.33947083
CAF,Central African Republic,_T,Total,2016,14.98715727
CAF,Central African Republic,_T,Total,2017,14.63759225
CAF,Central African Republic,_T,Total,2018,14.29069706
CAF,Central African Republic,_T,Total,2019,13.94619233
CAF,Central African Republic,_T,Total,2020,13.60380656
CAF,Central African Republic,URB,Urban area,2000,36.82979709
CAF,Central African Republic,URB,Urban area,2001,36.65428164
CAF,Central African Republic,URB,Urban area,2002,36.4787662
CAF,Central African Republic,URB,Urban area,2003,36.30325075
CAF,Central African Republic,URB,Urban area,2004,36.12773531
CAF,Central African Republic,URB,Urban area,2005,35.33976487
CAF,Central African Republic,URB,Urban area,2006,34.55689506
CAF,Central African Republic,URB,Urban area,2007,33.77912587
CAF,Central African Republic,URB,Urban area,2008,33.0064573
CAF,Central African Republic,URB,Urban area,2009,32.23888936
CAF,Central African Republic,URB,Urban area,2010,31.47642203
CAF,Central African Republic,URB,Urban area,2011,30.71905533
CAF,Central African Republic,URB,Urban area,2012,29.96678925
CAF,Central African Republic,URB,Urban area,2013,29.2196238
CAF,Central African Republic,URB,Urban area,2014,28.47755896
CAF,Central African Republic,URB,Urban area,2015,27.74059475
CAF,Central African Republic,URB,Urban area,2016,27.00873116
CAF,Central African Republic,URB,Urban area,2017,26.2819682
CAF,Central African Republic,URB,Urban area,2018,25.56030585
CAF,Central African Republic,URB,Urban area,2019,24.84374413
CAF,Central African Republic,URB,Urban area,2020,24.13228303
TCD,Chad,RUR,Rural area,2000,5.902446528
TCD,Chad,RUR,Rural area,2001,5.797813561
TCD,Chad,RUR,Rural area,2002,5.700146473
TCD,Chad,RUR,Rural area,2003,5.602479386
TCD,Chad,RUR,Rural area,2004,5.504812299
TCD,Chad,RUR,Rural area,2005,5.407145211
TCD,Chad,RUR,Rural area,2006,5.309478124
TCD,Chad,RUR,Rural area,2007,5.211811036
TCD,Chad,RUR,Rural area,2008,5.114143949
TCD,Chad,RUR,Rural area,2009,4.951928344
TCD,Chad,RUR,Rural area,2010,4.792226162
TCD,Chad,RUR,Rural area,2011,4.635037404
TCD,Chad,RUR,Rural area,2012,4.480362069
TCD,Chad,RUR,Rural area,2013,4.328200159
TCD,Chad,RUR,Rural area,2014,4.178551671
TCD,Chad,RUR,Rural area,2015,4.031416608
TCD,Chad,RUR,Rural area,2016,3.886794968
TCD,Chad,RUR,Rural area,2017,3.744686751
TCD,Chad,RUR,Rural area,2018,3.605091959
TCD,Chad,RUR,Rural area,2019,3.46801059
TCD,Chad,RUR,Rural area,2020,3.333442644
TCD,Chad,_T,Total,2000,8.60256928
TCD,Chad,_T,Total,2001,8.625477197
TCD,Chad,_T,Total,2002,8.646667278
TCD,Chad,_T,Total,2003,8.668336687
TCD,Chad,_T,Total,2004,8.690354559
TCD,Chad,_T,Total,2005,8.712721622
TCD,Chad,_T,Total,2006,8.735437119
TCD,Chad,_T,Total,2007,8.758663425
TCD,Chad,_T,Total,2008,8.782082065
TCD,Chad,_T,Total,2009,8.834288152
TCD,Chad,_T,Total,2010,8.895495427
TCD,Chad,_T,Total,2011,8.966240509
TCD,Chad,_T,Total,2012,9.047280285
TCD,Chad,_T,Total,2013,9.138990094
TCD,Chad,_T,Total,2014,9.241946941
TCD,Chad,_T,Total,2015,9.356973052
TCD,Chad,_T,Total,2016,9.484698858
TCD,Chad,_T,Total,2017,9.625769072
TCD,Chad,_T,Total,2018,9.781107203
TCD,Chad,_T,Total,2019,9.951135834
TCD,Chad,_T,Total,2020,10.13711759
TCD,Chad,URB,Urban area,2000,18.38163853
TCD,Chad,URB,Urban area,2001,18.84656115
TCD,Chad,URB,Urban area,2002,19.27733181
TCD,Chad,URB,Urban area,2003,19.70810246
TCD,Chad,URB,Urban area,2004,20.13887312
TCD,Chad,URB,Urban area,2005,20.56964377
TCD,Chad,URB,Urban area,2006,21.00041443
TCD,Chad,URB,Urban area,2007,21.43118509
TCD,Chad,URB,Urban area,2008,21.86195574
TCD,Chad,URB,Urban area,2009,22.65212041
TCD,Chad,URB,Urban area,2010,23.45617449
TCD,Chad,URB,Urban area,2011,24.27411797
TCD,Chad,URB,Urban area,2012,25.10595087
TCD,Chad,URB,Urban area,2013,25.95167317
TCD,Chad,URB,Urban area,2014,26.81128489
TCD,Chad,URB,Urban area,2015,27.68478601
TCD,Chad,URB,Urban area,2016,28.57217654
TCD,Chad,URB,Urban area,2017,29.47345648
TCD,Chad,URB,Urban area,2018,30.38862583
TCD,Chad,URB,Urban area,2019,31.31768458
TCD,Chad,URB,Urban area,2020,32.26063275
CHL,Chile,_T,Total,2000,50.93020344
CHL,Chile,_T,Total,2001,51.18679267
CHL,Chile,_T,Total,2002,51.43395989
CHL,Chile,_T,Total,2003,51.65471264
CHL,Chile,_T,Total,2004,53.21928976
CHL,Chile,_T,Total,2005,54.79560816
CHL,Chile,_T,Total,2006,56.3840428
CHL,Chile,_T,Total,2007,57.98429897
CHL,Chile,_T,Total,2008,59.59664186
CHL,Chile,_T,Total,2009,61.22076212
CHL,Chile,_T,Total,2010,62.85662723
CHL,Chile,_T,Total,2011,64.50452638
CHL,Chile,_T,Total,2012,66.16412487
CHL,Chile,_T,Total,2013,67.83556426
CHL,Chile,_T,Total,2014,69.51881798
CHL,Chile,_T,Total,2015,71.18451893
CHL,Chile,_T,Total,2016,72.75744191
CHL,Chile,_T,Total,2017,74.37180759
CHL,Chile,_T,Total,2018,75.70739056
CHL,Chile,_T,Total,2019,77.15227438
CHL,Chile,_T,Total,2020,78.60140201
CHL,Chile,URB,Urban area,2000,52.95581835
CHL,Chile,URB,Urban area,2001,53.09758632
CHL,Chile,URB,Urban area,2002,53.2393543
CHL,Chile,URB,Urban area,2003,53.38112228
CHL,Chile,URB,Urban area,2004,54.98816444
CHL,Chile,URB,Urban area,2005,56.60529767
CHL,Chile,URB,Urban area,2006,58.23252198
CHL,Chile,URB,Urban area,2007,59.86983737
CHL,Chile,URB,Urban area,2008,61.51724383
CHL,Chile,URB,Urban area,2009,63.17474138
CHL,Chile,URB,Urban area,2010,64.84233
CHL,Chile,URB,Urban area,2011,66.5200097
CHL,Chile,URB,Urban area,2012,68.20778048
CHL,Chile,URB,Urban area,2013,69.90564234
CHL,Chile,URB,Urban area,2014,71.61359527
CHL,Chile,URB,Urban area,2015,73.29803594
CHL,Chile,URB,Urban area,2016,74.92136543
CHL,Chile,URB,Urban area,2017,76.61438896
CHL,Chile,URB,Urban area,2018,78.15307347
CHL,Chile,URB,Urban area,2019,79.8135322
CHL,Chile,URB,Urban area,2020,81.35025593
CHN,China,RUR,Rural area,2000,4.749129728
CHN,China,RUR,Rural area,2001,4.753255147
CHN,China,RUR,Rural area,2002,5.528985777
CHN,China,RUR,Rural area,2003,6.493611075
CHN,China,RUR,Rural area,2004,7.603059422
CHN,China,RUR,Rural area,2005,8.857702602
CHN,China,RUR,Rural area,2006,10.2579124
CHN,China,RUR,Rural area,2007,11.80406059
CHN,China,RUR,Rural area,2008,13.49651897
CHN,China,RUR,Rural area,2009,15.33565931
CHN,China,RUR,Rural area,2010,17.32185341
CHN,China,RUR,Rural area,2011,19.45547303
CHN,China,RUR,Rural area,2012,21.73688998
CHN,China,RUR,Rural area,2013,24.16647602
CHN,China,RUR,Rural area,2014,26.74460295
CHN,China,RUR,Rural area,2015,29.47164254
CHN,China,RUR,Rural area,2016,32.34796659
CHN,China,RUR,Rural area,2017,35.37394687
CHN,China,RUR,Rural area,2018,38.54995517
CHN,China,RUR,Rural area,2019,41.87636327
CHN,China,RUR,Rural area,2020,43.92951121
CHN,China,_T,Total,2000,13.12912376
CHN,China,_T,Total,2001,13.49134882
CHN,China,_T,Total,2002,14.36520496
CHN,China,_T,Total,2003,16.4711643
CHN,China,_T,Total,2004,18.7369101
CHN,China,_T,Total,2005,21.15726769
CHN,China,_T,Total,2006,23.71607541
CHN,China,_T,Total,2007,26.41296376
CHN,China,_T,Total,2008,29.25110684
CHN,China,_T,Total,2009,32.22411192
CHN,China,_T,Total,2010,35.32940402
CHN,China,_T,Total,2011,38.5387437
CHN,China,_T,Total,2012,41.85739972
CHN,China,_T,Total,2013,45.29026847
CHN,China,_T,Total,2014,48.83494578
CHN,China,_T,Total,2015,52.48634689
CHN,China,_T,Total,2016,56.24054077
CHN,China,_T,Total,2017,60.09072637
CHN,China,_T,Total,2018,64.02449293
CHN,China,_T,Total,2019,68.03605785
CHN,China,_T,Total,2020,69.65580705
CHN,China,URB,Urban area,2000,27.74213049
CHN,China,URB,Urban area,2001,27.96305521
CHN,China,URB,Urban area,2002,28.20521426
CHN,China,URB,Urban area,2003,31.24920031
CHN,China,URB,Urban area,2004,34.32977538
CHN,China,URB,Urban area,2005,37.44710289
CHN,China,URB,Urban area,2006,40.60134624
CHN,China,URB,Urban area,2007,43.79266882
CHN,China,URB,Urban area,2008,47.02123405
CHN,China,URB,Urban area,2009,50.28720531
CHN,China,URB,Urban area,2010,53.59074602
CHN,China,URB,Urban area,2011,56.93201958
CHN,China,URB,Urban area,2012,60.31118938
CHN,China,URB,Urban area,2013,63.72841884
CHN,China,URB,Urban area,2014,67.18387134
CHN,China,URB,Urban area,2015,70.6777103
CHN,China,URB,Urban area,2016,74.21009911
CHN,China,URB,Urban area,2017,77.78120118
CHN,China,URB,Urban area,2018,81.39117991
CHN,China,URB,Urban area,2019,85.04019869
CHN,China,URB,Urban area,2020,85.61644761
COL,Colombia,_T,Total,2000,15.16005962
COL,Colombia,_T,Total,2001,15.32835091
COL,Colombia,_T,Total,2002,15.49542283
COL,Colombia,_T,Total,2003,15.66127258
COL,Colombia,_T,Total,2004,15.82594802
COL,Colombia,_T,Total,2005,15.98945568
COL,Colombia,_T,Total,2006,16.15180472
COL,Colombia,_T,Total,2007,16.31305899
COL,Colombia,_T,Total,2008,16.47317865
COL,Colombia,_T,Total,2009,16.63217499
COL,Colombia,_T,Total,2010,16.79012145
COL,Colombia,_T,Total,2011,16.94703883
COL,Colombia,_T,Total,2012,17.1028812
COL,Colombia,_T,Total,2013,17.25773154
COL,Colombia,_T,Total,2014,17.41161543
